KRT5,TP63,KRT14,SCGB1A1,SCGB3A1,MUC5B,MUC5AC,BPIFB1,group,dataset,basal_score,secretory_score,secretory_minus_basal
2.6421914,2.2717097,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6379671,0.0,-1.6379671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.6586795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8862265,0.0,-0.8862265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0030098,2.0030098,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3353399,0.0,-1.3353399
1.9505433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6501811,0.0,-0.6501811
2.1747131,2.8093617,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6613582,0.0,-1.6613582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.554044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.851348,0.0,-0.851348
2.3728936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.79096454,0.0,-0.79096454
1.9908134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.66360444,0.0,-0.66360444
2.5070364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8356788,0.0,-0.8356788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.4189392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.47297975,0.0,-0.47297975
2.4116378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.80387926,0.0,-0.80387926
2.6483314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.88277715,0.0,-0.88277715
2.41484,0.9925095,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1357832,0.0,-1.1357832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.1172423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.3724141,0.0,-0.3724141
1.6462466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.54874885,0.0,-0.54874885
1.9735098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6578366,0.0,-0.6578366
1.7627482,1.2279482,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.99689883,0.0,-0.99689883
3.1922097,3.1922097,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,2.1281397,0.0,-2.1281397
2.9879427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9959809,0.0,-0.9959809
2.8918588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.96395296,0.0,-0.96395296
2.9374883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.97916275,0.0,-0.97916275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.191902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.730634,0.0,-0.730634
2.1559916,0.7376048,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.96453214,0.0,-0.96453214
1.8321673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6107224,0.0,-0.6107224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9230504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6410168,0.0,-0.6410168
2.1742036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.72473454,0.0,-0.72473454
2.69575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.89858335,0.0,-0.89858335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.7647655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.58825517,0.0,-0.58825517
1.6335177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5445059,0.0,-0.5445059
1.8683503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6227834,0.0,-0.6227834
1.135918,1.135918,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7572787,0.0,-0.7572787
1.9851612,1.9851612,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3234408,0.0,-1.3234408
2.7287116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9095705,0.0,-0.9095705
2.5064392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.83547974,0.0,-0.83547974
1.9108602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6369534,0.0,-0.6369534
1.9050316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.63501054,0.0,-0.63501054
1.5236137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5078712,0.0,-0.5078712
2.4467533,0.67251694,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0397568,0.0,-1.0397568
2.480306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.82676864,0.0,-0.82676864
3.051817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0172724,0.0,-1.0172724
2.1989434,1.6109849,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2699761,0.0,-1.2699761
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
3.015439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0051464,0.0,-1.0051464
2.1564887,1.0682169,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0749019,0.0,-1.0749019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.4674408,1.8556907,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.4410439,0.0,-1.4410439
2.3969004,1.0978829,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1649278,0.0,-1.1649278
2.458671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.819557,0.0,-0.819557
1.9383599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.64611995,0.0,-0.64611995
2.4319139,1.4951968,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3090369,0.0,-1.3090369
2.222988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.74099594,0.0,-0.74099594
2.5964446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.86548156,0.0,-0.86548156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.2208493,1.630725,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2838582,0.0,-1.2838582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.900746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.633582,0.0,-0.633582
1.9673454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6557818,0.0,-0.6557818
0.0,2.7597697,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.91992325,0.0,-0.91992325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.8313593,1.2868007,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0393866,0.0,-1.0393866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.02796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6759867,0.0,-0.6759867
0.0,0.0,0.0,3.167321,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.6334642,0.6334642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.7189995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.57299984,0.0,-0.57299984
2.7593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9197671,0.0,-0.9197671
2.3410158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7803386,0.0,-0.7803386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.3983397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7994466,0.0,-0.7994466
2.2492526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.74975085,0.0,-0.74975085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.7953148,1.4045165,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3999437,0.0,-1.3999437
0.0,1.1435885,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.38119617,0.0,-0.38119617
1.5719057,0.8206337,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7975132,0.0,-0.7975132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.1583712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7194571,0.0,-0.7194571
1.6588295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.55294317,0.0,-0.55294317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.970937,0.8037995,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2582455,0.0,-1.2582455
2.534527,0.8966219,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1437163,0.0,-1.1437163
1.6006045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5335348,0.0,-0.5335348
2.3649132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7883044,0.0,-0.7883044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0716238,2.6997092,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.5904442,0.0,-1.5904442
1.4138838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.4712946,0.0,-0.4712946
2.5966609,1.3243514,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3070041,0.0,-1.3070041
1.8603458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6201153,0.0,-0.6201153
0.95955503,1.7632921,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.90761566,0.0,-0.90761566
2.6746387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.89154625,0.0,-0.89154625
1.719609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Jain_Misharin_2021_10Xv2,0.573203,0.0,-0.573203
2.0727427,2.0727427,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3818284,0.0,-1.3818284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.7124536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9041512,0.0,-0.9041512
1.5884608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.52948695,0.0,-0.52948695
1.4326229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.47754097,0.0,-0.47754097
3.137236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0457454,0.0,-1.0457454
2.081118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.69370604,0.0,-0.69370604
3.2774625,1.535589,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6043504,0.0,-1.6043504
2.4416904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.81389683,0.0,-0.81389683
2.7170434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.90568113,0.0,-0.90568113
2.2575877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7525292,0.0,-0.7525292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9409935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.64699787,0.0,-0.64699787
1.6478107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5492702,0.0,-0.5492702
2.5581424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8527141,0.0,-0.8527141
2.8230853,0.7203956,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1811603,0.0,-1.1811603
1.9082949,1.3534591,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0872513,0.0,-1.0872513
2.0406003,2.0406003,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3604002,0.0,-1.3604002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
3.28206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Jain_Misharin_2021_10Xv2,1.09402,0.0,-1.09402
2.2612984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7537661,0.0,-0.7537661
0.0,0.0,0.0,0.0,0.0,0.0,2.1859028,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.43718058,0.43718058
2.4249358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.80831194,0.0,-0.80831194
1.8180463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.60601544,0.0,-0.60601544
3.108789,0.81468546,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3078247,0.0,-1.3078247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0035386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6678462,0.0,-0.6678462
2.1672127,1.0761882,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0811337,0.0,-1.0811337
1.8992795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6330932,0.0,-0.6330932
2.3929272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7976424,0.0,-0.7976424
2.2913623,0.8196791,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0370138,0.0,-1.0370138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9908746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6636249,0.0,-0.6636249
0.0,1.9815125,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.66050416,0.0,-0.66050416
2.1281502,0.0,0.0,2.530631,1.047259,0.0,0.0,0.0,Basal_correctly_annotated,Krasnow_2020,0.7093834,0.71557796,0.006194532
2.3288689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.77628964,0.0,-0.77628964
1.5354241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.51180804,0.0,-0.51180804
0.0,0.0,0.0,7.3685946,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,1.4737189,1.4737189
2.1347456,0.7251229,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9532895,0.0,-0.9532895
0.0,1.4859873,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.4953291,0.0,-0.4953291
2.4031255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.80104184,0.0,-0.80104184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0289476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.67631584,0.0,-0.67631584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.4296426,1.9953004,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1416477,0.0,-1.1416477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,8.042749,5.7256374,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,2.7536774,2.7536774
1.5331132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.51103777,0.0,-0.51103777
1.3471518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.44905058,0.0,-0.44905058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.7276316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5758772,0.0,-0.5758772
0.0,0.0,0.0,0.0,3.5620785,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.7124157,0.7124157
1.9168787,0.77008057,3.640689,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,2.109216,0.0,-2.109216
3.4174628,0.5744222,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3306283,0.0,-1.3306283
0.0,2.0067368,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.66891223,0.0,-0.66891223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.963564,0.0,2.524071,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.8292116,0.0,-1.8292116
2.0550385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6850128,0.0,-0.6850128
2.244088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7480293,0.0,-0.7480293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.5541612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5180537,0.0,-0.5180537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.8643053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6214351,0.0,-0.6214351
2.691469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8971563,0.0,-0.8971563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.3501685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.45005617,0.0,-0.45005617
1.2436128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.41453758,0.0,-0.41453758
2.2082121,1.6193321,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.275848,0.0,-1.275848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.5190387,2.5190387,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6793591,0.0,-1.6793591
1.189882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.39662734,0.0,-0.39662734
2.1390133,1.5572027,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.232072,0.0,-1.232072
1.937138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6457127,0.0,-0.6457127
1.6700376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5566792,0.0,-0.5566792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.524246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.84141535,0.0,-0.84141535
2.603897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8679657,0.0,-0.8679657
