held_out_dataset,reannotation_type,nonconformity_score,top1_correct
Krasnow_2020,Misannotated,0.9999294536509358,True
Krasnow_2020,Correctly annotated,0.9897310004775075,False
Krasnow_2020,Correctly annotated,0.9999999743937464,True
Krasnow_2020,Underannotated,0.9998524293151215,True
Krasnow_2020,Underannotated,0.9999452033076376,True
Krasnow_2020,Correctly annotated,0.9065846451302216,True
Krasnow_2020,Underannotated,0.9999807707064023,True
Krasnow_2020,Correctly annotated,0.99982519572699,True
Krasnow_2020,Correctly annotated,0.9924186230589277,True
Krasnow_2020,Underannotated,0.6713484867680845,True
Krasnow_2020,Correctly annotated,0.9995537538152808,True
Krasnow_2020,Correctly annotated,0.9998133243185868,True
Krasnow_2020,Correctly annotated,0.9388186491020194,True
Krasnow_2020,Correctly annotated,0.9291897263598753,True
Krasnow_2020,Correctly annotated,0.9993735932449761,True
Krasnow_2020,Misannotated,0.9635900419882442,True
Krasnow_2020,Misannotated,0.9903110629143834,True
Krasnow_2020,Correctly annotated,0.9997198236014974,True
Krasnow_2020,Misannotated,0.9993279258756863,True
Krasnow_2020,Correctly annotated,0.9999602797871554,True
Krasnow_2020,Correctly annotated,0.9987042900149217,True
Krasnow_2020,Correctly annotated,0.9996890143459061,True
Krasnow_2020,Misannotated,0.9974717870053689,True
Krasnow_2020,Misannotated,0.9999701935726016,True
Krasnow_2020,Correctly annotated,0.9999934296027468,True
Krasnow_2020,Underannotated,0.9999784555663344,True
Krasnow_2020,Underannotated,0.999055082141851,True
Krasnow_2020,Underannotated,0.9999735375248695,True
Krasnow_2020,Correctly annotated,0.999889494211695,True
Krasnow_2020,Correctly annotated,0.9998872452740526,True
Krasnow_2020,Misannotated,0.9766368418667414,True
Krasnow_2020,Underannotated,0.9990774850691154,True
Krasnow_2020,Correctly annotated,0.9388868696832684,True
Krasnow_2020,Correctly annotated,0.9998875540035784,True
Krasnow_2020,Underannotated,0.9997751213234584,True
Krasnow_2020,Misannotated,0.8251618892659018,True
Krasnow_2020,Misannotated,0.9997297605676431,False
Krasnow_2020,Correctly annotated,0.9999555344526452,True
Krasnow_2020,Correctly annotated,0.9873006270577406,True
Krasnow_2020,Misannotated,0.8623149986391878,True
Krasnow_2020,Correctly annotated,0.99999816720559,True
Krasnow_2020,Correctly annotated,0.9997369884981145,True
Krasnow_2020,Correctly annotated,0.9999973266025389,True
Krasnow_2020,Correctly annotated,0.9999999982238739,True
Krasnow_2020,Correctly annotated,0.9829562953698668,True
Krasnow_2020,Correctly annotated,0.9997937543137654,True
Krasnow_2020,Underannotated,0.9999841056237857,True
Krasnow_2020,Misannotated,0.9907406196400783,True
Krasnow_2020,Underannotated,0.9995031682879748,True
Krasnow_2020,Correctly annotated,0.9999976723825509,True
Krasnow_2020,Correctly annotated,0.982324297700035,True
Krasnow_2020,Misannotated,0.9994151044031481,True
Krasnow_2020,Underannotated,0.9998961705264203,True
Krasnow_2020,Correctly annotated,0.9980353065293387,True
Krasnow_2020,Correctly annotated,0.9929816982539017,True
Krasnow_2020,Correctly annotated,0.9832421861149732,True
Krasnow_2020,Misannotated,0.999996956050548,True
Krasnow_2020,Underannotated,0.9999975420895617,True
Krasnow_2020,Misannotated,0.9999587461356344,True
Krasnow_2020,Correctly annotated,0.9999922218303176,True
Krasnow_2020,Underannotated,0.9969974331952876,True
Krasnow_2020,Correctly annotated,0.9998457293673252,True
Krasnow_2020,Underannotated,0.9999999927766485,True
Krasnow_2020,Underannotated,0.9690171956831792,True
Krasnow_2020,Underannotated,0.9999931129560024,True
Krasnow_2020,Correctly annotated,0.9998945567595198,True
Krasnow_2020,Underannotated,0.9999989052097198,True
Krasnow_2020,Correctly annotated,0.9996906295467844,True
Krasnow_2020,Underannotated,0.9999429577268798,True
Krasnow_2020,Correctly annotated,0.9997189209929603,True
Krasnow_2020,Correctly annotated,0.9859358187212838,True
Krasnow_2020,Correctly annotated,0.9998860936113699,True
Krasnow_2020,Correctly annotated,0.9984007438348558,True
Krasnow_2020,Underannotated,0.9997188819558603,True
Krasnow_2020,Correctly annotated,0.9994022657404502,True
Krasnow_2020,Correctly annotated,0.9999331933145648,True
Krasnow_2020,Underannotated,0.9573061888085055,True
Krasnow_2020,Underannotated,0.9991796834193839,True
Krasnow_2020,Misannotated,0.9999039215918987,False
Krasnow_2020,Correctly annotated,0.9995733192190112,True
Krasnow_2020,Underannotated,0.9999841704668185,True
Krasnow_2020,Correctly annotated,0.9948219588458048,True
Krasnow_2020,Correctly annotated,0.9999972000356406,True
Krasnow_2020,Underannotated,0.9997143089276944,True
Krasnow_2020,Correctly annotated,0.9997885767300336,True
Krasnow_2020,Misannotated,0.9998371695907334,True
Krasnow_2020,Correctly annotated,0.9847894181232865,True
Krasnow_2020,Misannotated,0.9813359615912788,True
Krasnow_2020,Underannotated,0.9747074949310011,True
Krasnow_2020,Correctly annotated,0.9952677909262236,True
Krasnow_2020,Correctly annotated,0.9998906771403637,True
Krasnow_2020,Correctly annotated,0.9449476564741199,False
Krasnow_2020,Underannotated,0.9999933040512595,True
Krasnow_2020,Underannotated,0.9999996089217558,True
Krasnow_2020,Correctly annotated,0.7498711876199408,True
Krasnow_2020,Correctly annotated,0.9292024280621308,True
Krasnow_2020,Underannotated,0.9950615971333201,True
Krasnow_2020,Underannotated,0.996300624459647,True
Krasnow_2020,Correctly annotated,0.9326285659584578,True
Krasnow_2020,Correctly annotated,0.9990590381166127,True
Krasnow_2020,Correctly annotated,0.9999892445531428,True
Krasnow_2020,Underannotated,0.9998362579585033,True
Krasnow_2020,Correctly annotated,0.9372190237905796,True
Krasnow_2020,Correctly annotated,0.9999202251890991,True
Krasnow_2020,Correctly annotated,0.996389103156046,True
Krasnow_2020,Correctly annotated,0.9998557206588268,True
Krasnow_2020,Underannotated,0.9999767827285385,False
Krasnow_2020,Correctly annotated,0.9998833649543001,True
Krasnow_2020,Underannotated,0.9998945611862055,True
Krasnow_2020,Misannotated,0.9483458397281889,True
Krasnow_2020,Correctly annotated,0.9999559199188401,True
Krasnow_2020,Correctly annotated,0.9999881941110126,True
Krasnow_2020,Correctly annotated,0.9991529971245185,True
Krasnow_2020,Correctly annotated,0.9887357155921848,True
Krasnow_2020,Correctly annotated,0.999991799127983,True
Krasnow_2020,Correctly annotated,0.9963399209327292,True
Krasnow_2020,Correctly annotated,0.9999636715605585,True
Krasnow_2020,Correctly annotated,0.999775577916715,True
Krasnow_2020,Correctly annotated,0.9999984231509012,True
Krasnow_2020,Correctly annotated,0.9999963535203059,True
Krasnow_2020,Correctly annotated,0.9999362801765064,True
Krasnow_2020,Misannotated,0.8885084317343922,True
Krasnow_2020,Correctly annotated,0.9999695925481635,True
Krasnow_2020,Correctly annotated,0.9999974876746269,True
Krasnow_2020,Correctly annotated,0.8602726217450419,True
Krasnow_2020,Misannotated,0.9999541711555411,True
Krasnow_2020,Correctly annotated,0.999985592763711,True
Krasnow_2020,Correctly annotated,0.9999999974480556,True
Krasnow_2020,Underannotated,0.9993971711708873,True
Krasnow_2020,Misannotated,0.95600484844987,False
Krasnow_2020,Correctly annotated,0.9998009335835202,True
Krasnow_2020,Correctly annotated,0.9999862372196928,True
Krasnow_2020,Correctly annotated,0.9926664876113328,True
Krasnow_2020,Correctly annotated,0.9998852887289599,True
Krasnow_2020,Correctly annotated,0.9999713086401971,True
Krasnow_2020,Underannotated,0.9994049886506846,True
Krasnow_2020,Underannotated,0.8301427235007447,True
Krasnow_2020,Underannotated,0.7275147791867168,True
Krasnow_2020,Correctly annotated,0.9999981145532348,True
Krasnow_2020,Underannotated,0.9999206443905431,True
Krasnow_2020,Misannotated,0.9974886871161183,True
Krasnow_2020,Correctly annotated,0.9989937281527236,True
Krasnow_2020,Correctly annotated,0.9999637478963859,True
Krasnow_2020,Correctly annotated,0.9999981630126483,True
Krasnow_2020,Underannotated,0.9862931443112712,True
Krasnow_2020,Misannotated,0.996807285434436,True
Krasnow_2020,Correctly annotated,0.9990531788249706,True
Krasnow_2020,Underannotated,0.7336774153905452,True
Krasnow_2020,Correctly annotated,0.9997826723178601,True
Krasnow_2020,Misannotated,0.972794443432437,True
Krasnow_2020,Correctly annotated,0.9986217485073833,True
Krasnow_2020,Underannotated,0.9998507845564286,True
Krasnow_2020,Correctly annotated,0.9996368319204428,True
Krasnow_2020,Misannotated,0.9991081539650447,True
Krasnow_2020,Correctly annotated,0.9999945483886303,True
Krasnow_2020,Underannotated,0.9855129288596391,True
Krasnow_2020,Correctly annotated,0.9999532449394077,True
Krasnow_2020,Correctly annotated,0.995916341433206,True
Krasnow_2020,Correctly annotated,0.9999337570915237,True
Krasnow_2020,Correctly annotated,0.9999777446392722,True
Krasnow_2020,Correctly annotated,0.9999947978280178,True
Krasnow_2020,Misannotated,0.8362725919308419,True
Krasnow_2020,Underannotated,0.999984761121858,True
Krasnow_2020,Misannotated,0.9876077488753294,True
Krasnow_2020,Underannotated,0.9999997389432433,True
Krasnow_2020,Misannotated,0.9977569132733644,True
Krasnow_2020,Misannotated,0.9777409569101441,True
Krasnow_2020,Correctly annotated,0.9999899405575204,True
Krasnow_2020,Underannotated,0.8764969995271622,True
Krasnow_2020,Correctly annotated,0.9985774975944034,False
Krasnow_2020,Correctly annotated,0.9999928598944023,True
Krasnow_2020,Correctly annotated,0.9999904797477767,True
Krasnow_2020,Correctly annotated,0.9991373752769235,True
Krasnow_2020,Correctly annotated,0.9998247529331838,True
Krasnow_2020,Correctly annotated,0.7796025032692708,True
Krasnow_2020,Underannotated,0.9999845883369441,True
Krasnow_2020,Correctly annotated,0.9552991016347154,True
Krasnow_2020,Underannotated,0.9994563869820366,True
Krasnow_2020,Correctly annotated,0.984174251042033,True
Krasnow_2020,Correctly annotated,0.7317427351234523,True
Krasnow_2020,Underannotated,0.9999789117528115,True
Krasnow_2020,Misannotated,0.794840532842903,True
Krasnow_2020,Correctly annotated,0.8381505070791295,True
Krasnow_2020,Underannotated,0.9999954904491342,True
Krasnow_2020,Underannotated,0.9998476587759499,True
Krasnow_2020,Underannotated,0.9995080270151431,True
Krasnow_2020,Correctly annotated,0.9999971174652543,True
Krasnow_2020,Correctly annotated,0.9999814252712135,True
Krasnow_2020,Correctly annotated,0.7802814502281651,True
Krasnow_2020,Correctly annotated,0.999982229856615,True
Krasnow_2020,Underannotated,0.9999997623058113,True
Krasnow_2020,Underannotated,0.9780538864350394,True
Krasnow_2020,Underannotated,0.9999636452941532,True
Krasnow_2020,Correctly annotated,0.9999650186733966,True
Krasnow_2020,Underannotated,0.9999944493752884,True
Krasnow_2020,Underannotated,0.9999845702469935,True
Krasnow_2020,Correctly annotated,0.9971193989473515,True
Krasnow_2020,Correctly annotated,0.907878135782344,True
Krasnow_2020,Correctly annotated,0.963312006223054,False
Krasnow_2020,Correctly annotated,0.9999178023134593,True
Krasnow_2020,Correctly annotated,0.9999949477562228,True
Krasnow_2020,Correctly annotated,0.9999999739775249,True
Krasnow_2020,Underannotated,0.9999964799813437,True
Krasnow_2020,Correctly annotated,0.9999956117215407,True
Krasnow_2020,Underannotated,0.9999777493461217,True
Krasnow_2020,Underannotated,0.9999973176094396,True
Krasnow_2020,Correctly annotated,0.994784400539564,True
Krasnow_2020,Correctly annotated,0.9999991641768653,True
Krasnow_2020,Correctly annotated,0.9000045818553242,True
Krasnow_2020,Underannotated,0.999947051101552,True
Krasnow_2020,Underannotated,0.8500964052477014,True
Krasnow_2020,Correctly annotated,0.9997564520240153,True
Krasnow_2020,Correctly annotated,0.9993788159108559,True
Krasnow_2020,Correctly annotated,0.9999067555141377,True
Krasnow_2020,Correctly annotated,0.9958529697376032,True
Krasnow_2020,Correctly annotated,0.9999906595448262,True
Krasnow_2020,Underannotated,0.9999100926651485,True
Krasnow_2020,Underannotated,0.9977662145600186,True
Krasnow_2020,Underannotated,0.9999814100628086,True
Krasnow_2020,Correctly annotated,0.9886404668848595,True
Krasnow_2020,Correctly annotated,0.9999914421243972,True
Krasnow_2020,Correctly annotated,0.9999999965920598,True
Krasnow_2020,Underannotated,0.800967278702904,True
Krasnow_2020,Correctly annotated,0.9999944865395777,True
Krasnow_2020,Correctly annotated,0.9997254344215131,True
Krasnow_2020,Correctly annotated,0.9999273159294896,True
Krasnow_2020,Correctly annotated,0.9999976933361091,True
Krasnow_2020,Underannotated,0.9907480285856157,True
Krasnow_2020,Correctly annotated,0.9999267168244487,True
Krasnow_2020,Correctly annotated,0.9998950416190544,True
Krasnow_2020,Correctly annotated,0.9999777477970261,True
Krasnow_2020,Underannotated,0.9999953184196563,True
Krasnow_2020,Correctly annotated,0.9937559069461589,False
Krasnow_2020,Correctly annotated,0.9999697142662328,True
Krasnow_2020,Correctly annotated,0.9999601209142859,True
Krasnow_2020,Correctly annotated,0.9741412958517109,True
Krasnow_2020,Misannotated,0.981719270303316,False
Krasnow_2020,Correctly annotated,0.9997175786823264,True
Krasnow_2020,Underannotated,0.9983827825922738,True
Krasnow_2020,Underannotated,0.9681891230209455,True
Krasnow_2020,Correctly annotated,0.9999993406839133,True
Krasnow_2020,Underannotated,0.9999321253929707,True
Krasnow_2020,Correctly annotated,0.9998032259235639,True
Krasnow_2020,Underannotated,0.9999552136590223,True
Krasnow_2020,Underannotated,0.982499016440036,True
Krasnow_2020,Correctly annotated,0.9026824261780931,True
Krasnow_2020,Correctly annotated,0.9999949738073547,True
Krasnow_2020,Correctly annotated,0.9997132032703945,True
Krasnow_2020,Correctly annotated,0.9999631187082996,True
Krasnow_2020,Correctly annotated,0.9999999393719589,True
Krasnow_2020,Misannotated,0.9999335795929625,True
Krasnow_2020,Correctly annotated,0.9926308631080163,True
Krasnow_2020,Correctly annotated,0.9794876354466202,False
Krasnow_2020,Underannotated,0.9999982529209156,True
Krasnow_2020,Misannotated,0.9699954829907491,True
Krasnow_2020,Underannotated,0.9997580422452261,True
Krasnow_2020,Underannotated,0.9999882260213857,True
Krasnow_2020,Misannotated,0.9999638192143665,True
Krasnow_2020,Correctly annotated,0.9837027367801617,True
Krasnow_2020,Correctly annotated,0.9995898218437641,True
Krasnow_2020,Underannotated,0.9999928239190295,True
Krasnow_2020,Correctly annotated,0.86489678525659,True
Krasnow_2020,Misannotated,0.7666364531726522,True
Krasnow_2020,Underannotated,0.9999158166404725,True
Krasnow_2020,Correctly annotated,0.9997361593684856,True
Krasnow_2020,Correctly annotated,0.99931203995978,True
Krasnow_2020,Underannotated,0.9999922523220969,True
Krasnow_2020,Underannotated,0.9999908044363802,True
Krasnow_2020,Correctly annotated,0.9999699713075029,True
Krasnow_2020,Correctly annotated,0.9999985197464325,True
Krasnow_2020,Correctly annotated,0.9998857500320532,True
Krasnow_2020,Underannotated,0.9999909200175793,True
Krasnow_2020,Correctly annotated,0.9999325191565239,True
Krasnow_2020,Correctly annotated,0.9507760361788207,False
Krasnow_2020,Correctly annotated,0.9923500537569975,True
Krasnow_2020,Correctly annotated,0.99998582238312,True
Krasnow_2020,Correctly annotated,0.9999774720349779,True
Krasnow_2020,Correctly annotated,0.9996724227252687,True
Krasnow_2020,Misannotated,0.9999303020265766,True
Krasnow_2020,Misannotated,0.9336420221109051,True
Krasnow_2020,Correctly annotated,0.9999999415953741,True
Krasnow_2020,Correctly annotated,0.9994564522874257,True
Krasnow_2020,Correctly annotated,0.9996330192359497,True
Krasnow_2020,Correctly annotated,0.9839131502205737,True
Krasnow_2020,Underannotated,0.9999462712562125,True
Krasnow_2020,Correctly annotated,0.9999261125965,True
Krasnow_2020,Correctly annotated,0.676677532406709,True
Krasnow_2020,Underannotated,0.9999893688852781,True
Krasnow_2020,Correctly annotated,0.999851029213898,True
Krasnow_2020,Correctly annotated,0.9870254570425328,True
Krasnow_2020,Correctly annotated,0.9999841033858919,True
Krasnow_2020,Underannotated,0.9999444681293176,True
Krasnow_2020,Correctly annotated,0.9999596456461749,True
Krasnow_2020,Underannotated,0.9997142902104436,True
Krasnow_2020,Correctly annotated,0.9993607559887082,True
Krasnow_2020,Correctly annotated,0.9999563914926702,True
Krasnow_2020,Correctly annotated,0.9992708305709055,True
Krasnow_2020,Correctly annotated,0.9501689012720455,True
Krasnow_2020,Correctly annotated,0.9999618293140011,True
Krasnow_2020,Correctly annotated,0.9999900568053125,True
Krasnow_2020,Correctly annotated,0.9998749245206675,True
Krasnow_2020,Correctly annotated,0.9999762179902695,True
Krasnow_2020,Underannotated,0.9525021781940038,True
Krasnow_2020,Correctly annotated,0.9997870631974833,True
Krasnow_2020,Correctly annotated,0.9999962731227029,True
Krasnow_2020,Underannotated,0.999999906758908,True
Krasnow_2020,Correctly annotated,0.9513711900826275,True
Krasnow_2020,Correctly annotated,0.9999954447796825,True
Krasnow_2020,Misannotated,0.9714631537880789,True
Krasnow_2020,Correctly annotated,0.9997704923237221,True
Krasnow_2020,Correctly annotated,0.9999923305813939,True
Krasnow_2020,Correctly annotated,0.999994615056022,True
Krasnow_2020,Misannotated,0.9999957652133292,True
Krasnow_2020,Misannotated,0.9532073064133076,True
Krasnow_2020,Underannotated,0.999684128616723,True
Krasnow_2020,Misannotated,0.9462332887741458,False
Krasnow_2020,Correctly annotated,0.9999998335950097,True
Krasnow_2020,Misannotated,0.8484064827039526,True
Krasnow_2020,Underannotated,0.9997099999579945,True
Krasnow_2020,Correctly annotated,0.9954329299364644,True
Krasnow_2020,Misannotated,0.9998967199906602,False
Krasnow_2020,Correctly annotated,0.9999735483803751,True
Krasnow_2020,Correctly annotated,0.9999781242700645,True
Krasnow_2020,Underannotated,0.9999554061006908,True
Krasnow_2020,Correctly annotated,0.99920883762329,True
Krasnow_2020,Correctly annotated,0.9998820883890613,True
Krasnow_2020,Underannotated,0.9999394897022323,True
Krasnow_2020,Correctly annotated,0.9995525449327995,True
Krasnow_2020,Correctly annotated,0.999997303572108,True
Krasnow_2020,Correctly annotated,0.999031726660504,True
Krasnow_2020,Correctly annotated,0.9998518623455809,True
Krasnow_2020,Correctly annotated,0.9998626940044368,True
Krasnow_2020,Correctly annotated,0.9993317469245645,True
Krasnow_2020,Underannotated,0.999782677850398,True
Krasnow_2020,Correctly annotated,0.9911605922582211,True
Krasnow_2020,Misannotated,0.9999846999588663,True
Krasnow_2020,Misannotated,0.8953896482655186,False
Krasnow_2020,Underannotated,0.9999942165195941,True
Krasnow_2020,Correctly annotated,0.99938899187806,True
Krasnow_2020,Correctly annotated,0.9999856343810664,True
Krasnow_2020,Correctly annotated,0.9999996459166615,True
Krasnow_2020,Underannotated,0.9999830657058982,True
Krasnow_2020,Correctly annotated,0.9999385660627741,True
Krasnow_2020,Correctly annotated,0.967751890549558,True
Krasnow_2020,Correctly annotated,0.9998960561291623,True
Krasnow_2020,Correctly annotated,0.9999740431675246,True
Krasnow_2020,Underannotated,0.9974446952359526,False
Krasnow_2020,Correctly annotated,0.999925192039828,True
Krasnow_2020,Misannotated,0.666905764317534,True
Krasnow_2020,Correctly annotated,0.9999644917421227,True
Krasnow_2020,Misannotated,0.9295202846687722,True
Krasnow_2020,Correctly annotated,0.9999891591619375,True
Krasnow_2020,Correctly annotated,0.9999999858672708,True
Krasnow_2020,Correctly annotated,0.8814308751159529,True
Krasnow_2020,Misannotated,0.9878295071138677,True
Krasnow_2020,Correctly annotated,0.9999985495232215,True
Krasnow_2020,Misannotated,0.9962838949629418,False
Krasnow_2020,Correctly annotated,0.9977203838907979,True
Krasnow_2020,Correctly annotated,0.9999961243631059,True
Krasnow_2020,Underannotated,0.9999994198033952,True
Krasnow_2020,Correctly annotated,0.999816893223207,True
Krasnow_2020,Correctly annotated,0.9999847612513376,True
Krasnow_2020,Correctly annotated,0.9863001033547006,True
Krasnow_2020,Underannotated,0.9998892961591648,True
Krasnow_2020,Underannotated,0.9879441081563551,False
Krasnow_2020,Correctly annotated,0.65930032052924,True
Krasnow_2020,Correctly annotated,0.9998944133813826,True
Krasnow_2020,Correctly annotated,0.9865961446799334,True
Krasnow_2020,Underannotated,0.9999296860046953,True
Krasnow_2020,Correctly annotated,0.999478121784854,True
Krasnow_2020,Correctly annotated,0.9996925766630201,True
Krasnow_2020,Correctly annotated,0.9997948726410468,True
Krasnow_2020,Correctly annotated,0.9985648579563452,True
Krasnow_2020,Underannotated,0.7459254544650188,True
Krasnow_2020,Correctly annotated,0.9931079125577021,True
Krasnow_2020,Underannotated,0.9999877256552997,True
Krasnow_2020,Misannotated,0.9999475562090115,True
Krasnow_2020,Underannotated,0.982553957191688,True
Krasnow_2020,Correctly annotated,0.9999999969942799,True
Krasnow_2020,Misannotated,0.7022466715495721,True
Krasnow_2020,Misannotated,0.6822780602904195,True
Krasnow_2020,Correctly annotated,0.9999604849482985,True
Krasnow_2020,Correctly annotated,0.9999878020821213,True
Krasnow_2020,Correctly annotated,0.9999915299056361,True
Krasnow_2020,Underannotated,0.9999906799156215,True
Krasnow_2020,Correctly annotated,0.9997591280184602,True
Krasnow_2020,Underannotated,0.9999927852259446,True
Krasnow_2020,Correctly annotated,0.9062445125766677,True
Krasnow_2020,Correctly annotated,0.9999988977860149,True
Krasnow_2020,Correctly annotated,0.9998189911179742,True
Krasnow_2020,Underannotated,0.9999931170717973,True
Krasnow_2020,Correctly annotated,0.9959443353761335,True
Krasnow_2020,Misannotated,0.9999983698781726,True
Krasnow_2020,Correctly annotated,0.999800284589513,True
Krasnow_2020,Correctly annotated,0.9999902308344636,True
Krasnow_2020,Correctly annotated,0.9761947088580076,True
Krasnow_2020,Underannotated,0.9938053435142161,True
Krasnow_2020,Underannotated,0.9996358514011255,True
Krasnow_2020,Correctly annotated,0.9997522702710802,True
Krasnow_2020,Correctly annotated,0.9999992510835181,True
Krasnow_2020,Correctly annotated,0.9999241329341726,True
Krasnow_2020,Underannotated,0.982811853847821,True
Krasnow_2020,Underannotated,0.9999455098539777,True
Krasnow_2020,Underannotated,0.5798686832415828,True
Krasnow_2020,Underannotated,0.999997064869038,True
Krasnow_2020,Underannotated,0.8428987682600588,True
Krasnow_2020,Correctly annotated,0.9966157096157482,True
Krasnow_2020,Correctly annotated,0.9999885631179775,True
Krasnow_2020,Underannotated,0.9999988345737394,True
Krasnow_2020,Correctly annotated,0.9999584991410054,True
Krasnow_2020,Correctly annotated,0.9999982008712881,True
Krasnow_2020,Correctly annotated,0.999980927470862,True
Krasnow_2020,Misannotated,0.9853703372311757,True
Krasnow_2020,Misannotated,0.9999779723132636,True
Krasnow_2020,Misannotated,0.9998627396500512,True
Krasnow_2020,Correctly annotated,0.9999882593083926,True
Krasnow_2020,Underannotated,0.9999727908243998,True
Krasnow_2020,Underannotated,0.9912172647304386,True
Krasnow_2020,Correctly annotated,0.9487886577859167,True
Krasnow_2020,Underannotated,0.9999709707248036,True
Krasnow_2020,Underannotated,0.47084911893008385,True
Krasnow_2020,Correctly annotated,0.9999107581243994,True
Krasnow_2020,Correctly annotated,0.9973558724807062,True
Krasnow_2020,Correctly annotated,0.9988111609307577,True
Krasnow_2020,Underannotated,0.998657672184925,True
Krasnow_2020,Underannotated,0.9999846627261715,True
Krasnow_2020,Correctly annotated,0.9998589799635381,True
Krasnow_2020,Correctly annotated,0.9999099280343416,True
Krasnow_2020,Misannotated,0.9922965199827205,True
Krasnow_2020,Correctly annotated,0.999999576402073,True
Krasnow_2020,Correctly annotated,0.9994740780702459,True
Krasnow_2020,Underannotated,0.4326416661991421,True
Krasnow_2020,Correctly annotated,0.9998564204781465,True
Krasnow_2020,Correctly annotated,0.9794095679086184,True
Krasnow_2020,Correctly annotated,0.9701272072202813,True
Krasnow_2020,Underannotated,0.8181059914086707,True
Krasnow_2020,Correctly annotated,0.9999821916951221,True
Krasnow_2020,Misannotated,0.8710688696643933,True
Krasnow_2020,Correctly annotated,0.9999825778218151,True
Krasnow_2020,Correctly annotated,0.9905732150389619,True
Krasnow_2020,Correctly annotated,0.996390011856399,True
Krasnow_2020,Misannotated,0.9858595683623235,True
Krasnow_2020,Underannotated,0.9998816098187493,False
Krasnow_2020,Underannotated,0.9872673579845769,False
Krasnow_2020,Correctly annotated,0.9965105193131666,True
Krasnow_2020,Correctly annotated,0.9987298073570465,True
Krasnow_2020,Underannotated,0.9998996247829324,True
Krasnow_2020,Correctly annotated,0.9963122433985073,True
Krasnow_2020,Misannotated,0.9744861922166094,True
Krasnow_2020,Correctly annotated,0.9995635942900131,True
Krasnow_2020,Correctly annotated,0.999875706982672,True
Krasnow_2020,Correctly annotated,0.9999552699427077,True
Krasnow_2020,Underannotated,0.9971013843231793,True
Krasnow_2020,Correctly annotated,0.9999660993538192,True
Krasnow_2020,Misannotated,0.9998368693288854,True
Krasnow_2020,Underannotated,0.9999970488352597,True
Krasnow_2020,Correctly annotated,0.9999999956460435,True
Krasnow_2020,Misannotated,0.7322028753202385,True
Krasnow_2020,Correctly annotated,0.9999776681257284,True
Krasnow_2020,Misannotated,0.9998096395372212,True
Krasnow_2020,Correctly annotated,0.9294961054164134,True
Krasnow_2020,Correctly annotated,0.9937737648223793,True
Krasnow_2020,Correctly annotated,0.9996780659442309,True
Krasnow_2020,Correctly annotated,0.9998944547008862,True
Krasnow_2020,Underannotated,0.7745003708813952,True
Krasnow_2020,Correctly annotated,0.8750020365093676,True
Krasnow_2020,Correctly annotated,0.9890943780572896,True
Krasnow_2020,Correctly annotated,0.9670076939177757,True
Krasnow_2020,Correctly annotated,0.9564991746864485,True
Krasnow_2020,Underannotated,0.9914185213203701,True
Krasnow_2020,Misannotated,0.9625588900016138,True
Krasnow_2020,Correctly annotated,0.9996298031871296,True
Krasnow_2020,Misannotated,0.9998199304601384,True
Krasnow_2020,Correctly annotated,0.9999999993304207,True
Krasnow_2020,Misannotated,0.9999747023431105,True
Krasnow_2020,Correctly annotated,0.9999724191730335,True
Krasnow_2020,Correctly annotated,0.999254572525127,False
Krasnow_2020,Correctly annotated,0.9998522583598501,True
Krasnow_2020,Underannotated,0.9999819837553418,True
Krasnow_2020,Underannotated,0.999997621241388,True
Krasnow_2020,Correctly annotated,0.9997946178793273,True
Krasnow_2020,Underannotated,0.9997717234192122,True
Krasnow_2020,Correctly annotated,0.9997859532721539,True
Krasnow_2020,Underannotated,0.9999494892441959,True
Krasnow_2020,Misannotated,0.9998629248795504,True
Krasnow_2020,Correctly annotated,0.9996130885305231,True
Krasnow_2020,Correctly annotated,0.9090205468985989,True
Krasnow_2020,Misannotated,0.9999782536466315,True
Krasnow_2020,Correctly annotated,0.9999969708909608,True
Krasnow_2020,Correctly annotated,0.9965824071970093,True
Krasnow_2020,Underannotated,0.9999999752645132,True
Krasnow_2020,Correctly annotated,0.9997844256753569,True
Krasnow_2020,Correctly annotated,0.999481410453439,True
Krasnow_2020,Underannotated,0.9990716064853836,True
Krasnow_2020,Misannotated,0.997633622080802,True
Krasnow_2020,Underannotated,0.9999791934229257,True
Krasnow_2020,Correctly annotated,0.9997222108050265,True
Krasnow_2020,Correctly annotated,0.9885674429194388,True
Krasnow_2020,Correctly annotated,0.9997407387538743,True
Krasnow_2020,Correctly annotated,0.589381172469217,True
Krasnow_2020,Misannotated,0.700214630670595,True
Krasnow_2020,Underannotated,0.9997299481996105,True
Krasnow_2020,Correctly annotated,0.9999163526086609,True
Krasnow_2020,Correctly annotated,0.9999999956028629,True
Krasnow_2020,Underannotated,0.7936464092578166,False
Krasnow_2020,Correctly annotated,0.9999432433191872,True
Krasnow_2020,Correctly annotated,0.975771281711407,True
Krasnow_2020,Correctly annotated,0.9971538352960793,True
Krasnow_2020,Correctly annotated,0.9999683336550573,True
Krasnow_2020,Correctly annotated,0.999998435311418,True
Krasnow_2020,Correctly annotated,0.9236137161528541,True
Krasnow_2020,Correctly annotated,0.9999348035725067,True
Krasnow_2020,Correctly annotated,0.9999508282394851,True
Krasnow_2020,Correctly annotated,0.9947752279935426,True
Krasnow_2020,Underannotated,0.9994337150897296,True
